WGT,AGE,EDUC,LF,FOODHOME,FOODAWAY,FOODDELV,RENT,INCOME,WAGEINC,INTDIVINC,KGINC,SAVING,LIQ,FIN,ASSET,NFIN,DEBT,NETWORTH,TPAY,PIRTOTAL
4584.8629471,51,2,1,26000,0,0,0.0,29184.619238,29184.619238,0.0,0.0,0,560,560,300460.0,299900.0,15300,285160.0,645.0,0.2652081885
9323.1046063,57,8,0,6760,0,0,0.0,21618.236473,5188.3767535,0.0,0.0,0,1,1,196501.0,196500.0,67400,129101.0,870.0,0.4829256083
8954.1705851,57,8,0,6760,0,0,0.0,23780.06012,7566.3827655,0.0,0.0,0,1,1,199201.0,199200.0,67400,131801.0,870.0,0.4390232803
9077.1333506,57,8,0,6760,0,0,0.0,28103.707415,7134.0180361,0.0,0.0,0,1,1,196501.0,196500.0,67400,129101.0,870.0,0.3714812372
9034.4169299,57,8,0,6240,0,0,0.0,17294.589178,6161.1973948,0.0,0.0,0,1,1,198801.0,198800.0,67400,131401.0,880.0,0.6105955968
8987.8802739,57,8,0,6760,0,0,0.0,19456.412826,6485.4709419,0.0,0.0,0,1,1,197601.0,197600.0,67400,130201.0,870.0,0.5365840093
6399.027948,24,8,1,13000,4800,0,0.0,423717.43487,64854.709419,0.0,12970.941884,4000,9500,3974500,11076300.0,7101800.0,1500000,9576300.0,2000.0,0.056641521
7020.4471768,24,8,1,13000,4800,0,0.0,405341.93387,64854.709419,0.0,29184.619238,4000,9500,3974500,11075300.0,7100800.0,1500000,9575300.0,2000.0,0.05920927
7618.9113751,24,8,1,13000,4800,0,0.0,398856.46293,64854.709419,0.0,14051.853707,4000,9500,3974500,11075300.0,7100800.0,1500000,9575300.0,2000.0,0.0601720223
6829.5915924,24,8,1,13000,4800,0,0.0,456144.78958,64854.709419,0.0,41074.649299,4000,9500,3974500,11075300.0,7100800.0,1500000,9575300.0,2000.0,0.0526148726
6601.2765259,24,8,1,13000,4800,0,0.0,443173.8477,64854.709419,0.0,27022.795591,4000,9500,3974500,11076300.0,7101800.0,1500000,9576300.0,2000.0,0.0541548201
16891.336322,80,8,0,3120,480,0,0.0,22699.148297,0.0,5404.5591182,0.0,0,10000,152000,316000.0,164000.0,0,316000.0,0.0,0.0
15772.924153,80,8,0,3120,480,0,0.0,22699.148297,0.0,5404.5591182,0.0,0,10000,158000,323000.0,165000.0,0,323000.0,0.0,0.0
15818.753833,80,8,0,3120,480,0,0.0,23780.06012,0.0,5404.5591182,0.0,0,10000,145000,310000.0,165000.0,0,310000.0,0.0,0.0
16476.774288,80,8,0,3120,480,0,0.0,22699.148297,0.0,5404.5591182,0.0,0,10000,146000,310000.0,164000.0,0,310000.0,0.0,0.0
15680.330987,80,8,0,3120,480,0,0.0,23780.06012,0.0,5404.5591182,0.0,0,10000,154000,319000.0,165000.0,0,319000.0,0.0,0.0
7483.3130441,59,7,1,10400,5200,0,1600.0,24860.971944,11890.03006,0.0,0.0,0,400,400,12540.0,12140.0,0,12540.0,0.0,0.0
6485.4720845,59,7,1,10400,5200,0,1600.0,20537.324649,6809.744489,0.0,0.0,0,400,400,14900.0,14500.0,0,14900.0,0.0,0.0
6591.1150234,59,7,1,10400,5200,0,1600.0,20537.324649,7134.0180361,0.0,0.0,0,400,400,13200.0,12800.0,0,13200.0,0.0,0.0
6588.2530148,59,7,1,10400,5200,0,1600.0,23780.06012,6809.744489,0.0,0.0,0,400,400,11000.0,10600.0,0,11000.0,0.0,0.0
7501.3704815,59,7,1,10400,5200,0,1600.0,18375.501002,5404.5591182,0.0,0.0,0,400,400,9630.0,9230.0,0,9630.0,0.0,0.0
8.7671336742,77,13,1,34800,25200,0,0.0,24179997.495,4323647.2946,246447.89579,-3242.735471,0,3242000,14980000,110003000.0,95023000.0,22150000,87853000.0,133333.33333,0.0661703956
8.7424893256,77,13,1,33600,22800,0,0.0,26309393.788,4323647.2946,224073.02104,-3242.735471,0,3241000,15009000,111641000.0,96632000.0,25130000,86511000.0,133333.33333,0.0608147802
8.8042724964,77,13,1,34800,21600,0,0.0,24136761.022,4323647.2946,194888.4018,-3242.735471,0,3241000,15002000,111759000.0,96757000.0,21670000,90089000.0,133333.33333,0.0662889274
8.9742967837,77,13,1,33600,21600,0,0.0,24115142.786,4323647.2946,194023.67234,-3242.735471,0,3230000,15040000,112267000.0,97227000.0,22450000,89817000.0,133333.33333,0.0663483527
8.8381148487,77,13,1,34800,25200,0,0.0,24125951.904,4323647.2946,202130.51102,-3242.735471,0,3111000,14854000,108196000.0,93342000.0,22540000,85656000.0,133333.33333,0.0663186268
12800.78346,25,12,1,7200,2400,0,0.0,142680.36072,140518.53707,75.663827655,0.0,46000,48500,88900,708900.0,620000.0,331000,377900.0,1940.0,0.1631619088
12837.776994,25,12,1,7200,2400,0,0.0,141599.4489,140518.53707,75.663827655,0.0,46000,48500,88220,703220.0,615000.0,331000,372220.0,1940.0,0.1644074195
13842.790832,25,12,1,7200,2400,0,0.0,141599.4489,140518.53707,75.663827655,0.0,46000,48500,90100,688900.0,598800.0,331000,357900.0,1940.0,0.1644074195
13185.57538,25,12,1,7200,2400,0,0.0,142680.36072,140518.53707,75.663827655,0.0,46000,48500,95100,703100.0,608000.0,331000,372100.0,1940.0,0.1631619088
14048.698552,25,12,1,7200,2400,0,0.0,142680.36072,140518.53707,75.663827655,0.0,46000,48500,89900,705900.0,616000.0,331000,374900.0,1940.0,0.1631619088
5526.5658335,23,11,0,1800,1200,1800,1100.0,33508.266533,32427.354709,0.0,0.0,0,2000,2000,2000.0,0.0,29700,-27700.0,0.0,0.0
5711.6539486,23,11,0,1800,1200,1800,1100.0,33508.266533,32427.354709,0.0,0.0,0,2000,2000,2000.0,0.0,36800,-34800.0,0.0,0.0
5538.2867565,23,11,0,1800,1200,1800,1100.0,33508.266533,32427.354709,0.0,0.0,0,2000,2000,2000.0,0.0,24800,-22800.0,0.0,0.0
5700.9977833,23,11,0,1800,1200,1800,1200.0,39993.737475,32427.354709,0.0,0.0,0,2000,2000,2000.0,0.0,40700,-38700.0,0.0,0.0
5577.4946606,23,11,0,1800,1200,1800,1200.0,34589.178357,32427.354709,0.0,0.0,0,2000,2000,2000.0,0.0,35000,-33000.0,0.0,0.0
18675.970901,77,10,0,3000,1800,0,850.0,18375.501002,0.0,0.0,0.0,0,4000,113000,122900.0,9900.0,0,122900.0,0.0,0.0
18256.425116,77,10,0,3000,1800,0,850.0,18375.501002,0.0,0.0,0.0,0,4000,105600,115500.0,9900.0,0,115500.0,0.0,0.0
18178.688992,77,10,0,3000,1800,0,850.0,18375.501002,0.0,0.0,0.0,0,4000,105500,115500.0,10000.0,0,115500.0,0.0,0.0
18595.436422,77,10,0,3000,1800,0,850.0,18375.501002,0.0,0.0,0.0,0,4000,119000,128900.0,9900.0,0,128900.0,0.0,0.0
17985.869022,77,10,0,3000,1800,0,850.0,18375.501002,0.0,0.0,0.0,0,4000,109500,119500.0,10000.0,0,119500.0,0.0,0.0
1720.8879035,65,13,1,10400,2400,0,0.0,169703.15631,27022.795591,20104.95992,75663.827655,5000,144500,5323500,6794500.0,1471000.0,767500,6027000.0,4060.0,0.2870895336
1830.086542,65,13,1,10400,2400,0,0.0,168622.24449,27022.795591,20104.95992,75663.827655,5000,144500,4409500,6214500.0,1805000.0,768300,5446200.0,4060.0,0.2889298511
1904.7289589,65,13,1,10400,2400,0,0.0,169703.15631,27022.795591,20104.95992,75663.827655,5000,144500,4893500,6304500.0,1411000.0,768300,5536200.0,3970.0,0.2807254799
1829.9402987,65,13,1,10400,2400,0,0.0,169703.15631,27022.795591,20104.95992,75663.827655,5000,144500,5316500,6757500.0,1441000.0,768300,5989200.0,4060.0,0.2870895336
1732.1364194,65,13,1,10400,2400,0,0.0,169703.15631,27022.795591,20104.95992,75663.827655,5000,144500,4326500,5787500.0,1461000.0,769600,5017900.0,4060.0,0.2870895336
9206.9313281,61,8,0,6000,0,0,0.0,74582.915832,51883.767535,0.0,0.0,0,850,24850,328850.0,304000.0,187000,141850.0,1365.0,0.2196213411
8780.7346308,61,8,0,6000,0,0,0.0,75663.827655,51883.767535,0.0,0.0,0,850,24850,328850.0,304000.0,187000,141850.0,1365.0,0.2164838934
9078.1030727,61,8,0,6000,0,0,0.0,74582.915832,50802.855711,0.0,0.0,0,850,24850,328850.0,304000.0,187100,141750.0,1355.0,0.2180123936
8844.6983906,61,8,0,6000,0,0,0.0,75663.827655,51883.767535,0.0,0.0,0,850,24850,328850.0,304000.0,187000,141850.0,1365.0,0.2164838934
8959.7786252,61,8,0,6000,0,0,0.0,75663.827655,51883.767535,0.0,0.0,0,850,24850,328850.0,304000.0,187000,141850.0,1365.0,0.2164838934
672.58978949,62,9,1,9600,26400,0,0.0,1415994.489,55126.503006,27022.795591,86472.945892,0,2297000,3407000,7928200.0,4521200.0,360000,7568200.0,1200.0,0.0101695311
719.00515342,62,9,1,9600,26400,0,0.0,1340330.6613,154570.39078,27022.795591,94039.328657,0,2309030,3419030,7939330.0,4520300.0,360000,7579330.0,1100.0,0.0098483161
749.50921743,62,9,1,9600,26400,0,0.0,1415994.489,58369.238477,27022.795591,86472.945892,0,2300500,3410500,7931800.0,4521300.0,360000,7571800.0,1200.0,0.0101695311
723.25072354,62,9,1,9600,26400,0,0.0,1394376.2525,138356.71343,27022.795591,84311.122244,0,2305630,3415630,7935830.0,4520200.0,360000,7575830.0,1100.0,0.0094665984
677.34099306,62,9,1,9600,26400,0,0.0,1243048.5972,107010.27054,27022.795591,94039.328657,0,2303000,3413000,7934200.0,4521200.0,360000,7574200.0,1100.0,0.0106190539
9038.3315103,75,9,0,9960,2400,0,0.0,85392.034068,0.0,14916.583166,12970.941884,0,40000,1165000,2002100.0,837100.0,4500,1997600.0,400.0,0.0562113323
10639.352188,75,9,0,10560,2400,0,0.0,68097.44489,0.0,14700.400802,2810.3707415,0,33000,1158000,1996100.0,838100.0,4500,1991600.0,400.0,0.0704872262
7622.79019,75,9,0,11880,2400,0,0.0,64854.709419,0.0,15024.674349,0.0,0,38000,1163000,2000200.0,837200.0,4500,1995700.0,400.0,0.0740115875
9132.5397257,75,9,0,12000,2400,0,0.0,68097.44489,0.0,14916.583166,0.0,0,42000,1167000,2004100.0,837100.0,4500,1999600.0,400.0,0.0704872262
8222.2080765,75,9,0,9720,2400,0,0.0,76744.739479,0.0,14376.127255,4972.1943888,0,32000,1157000,1994100.0,837100.0,4500,1989600.0,400.0,0.0625450035
76.755442445,59,13,1,30000,36000,12000,0.0,0.0,0.0,82149.298597,156732.21443,0,570000,4370000,26144000.0,21774000.0,11000,26133000.0,500.0,2.1549360146
77.037621228,59,13,1,30000,36000,12000,0.0,0.0,0.0,35021.543086,42155.561122,0,570000,4370000,26059000.0,21689000.0,11000,26048000.0,500.0,2.1549360146
76.361776562,59,13,1,30000,36000,12000,0.0,0.0,0.0,49721.943888,112414.82966,0,570000,4370000,26090000.0,21720000.0,11000,26079000.0,500.0,2.1549360146
77.352741906,59,13,1,30000,36000,12000,0.0,0.0,0.0,35670.09018,0.0,0,570000,4370000,26040000.0,21670000.0,11000,26029000.0,500.0,2.1549360146
77.964391066,59,13,1,30000,36000,12000,0.0,0.0,0.0,57288.326653,45398.296593,0,570000,4370000,26144000.0,21774000.0,11000,26133000.0,500.0,2.1549360146
9476.3289641,64,12,1,7200,1200,0,0.0,43236.472946,43236.472946,0.0,0.0,0,2500,43500,1384500.0,1341000.0,374000,1010500.0,2930.0,0.8132023175
9513.5848361,64,12,1,7200,1200,0,0.0,43236.472946,43236.472946,0.0,0.0,0,2500,43500,1384500.0,1341000.0,375000,1009500.0,2940.0,0.815977752
10241.931947,64,12,1,7200,1200,0,0.0,43236.472946,43236.472946,0.0,0.0,0,2500,43500,1382500.0,1339000.0,375000,1007500.0,2920.0,0.810426883
9772.7343939,64,12,1,7200,1200,0,0.0,43236.472946,43236.472946,0.0,0.0,0,2500,43500,1383500.0,1340000.0,376000,1007500.0,2940.0,0.815977752
10399.311411,64,12,1,7200,1200,0,0.0,43236.472946,43236.472946,0.0,0.0,0,2500,43500,1383500.0,1340000.0,375000,1008500.0,2930.0,0.8132023175
9541.7511333,37,12,1,7200,2400,0,0.0,115657.56513,115657.56513,0.0,0.0,18100,21700,25750,369250.0,343500.0,290000,79250.0,2585.0,0.2682055425
9325.6848962,37,12,1,7200,2400,0,0.0,115657.56513,115657.56513,0.0,0.0,18100,21700,25750,369150.0,343400.0,290000,79150.0,2595.0,0.2692430881
9186.7869138,37,12,1,7200,2400,0,0.0,115657.56513,115657.56513,0.0,0.0,18100,21700,25750,369150.0,343400.0,290000,79150.0,2685.0,0.2785809987
9403.5385145,37,12,1,7200,2400,0,0.0,115657.56513,115657.56513,0.0,0.0,18100,21700,25750,369250.0,343500.0,289000,80250.0,2685.0,0.2785809987
9121.1847502,37,12,1,7200,2400,0,0.0,115657.56513,115657.56513,0.0,0.0,18100,21700,25750,369250.0,343500.0,290000,79250.0,2685.0,0.2785809987
8055.515961,58,13,1,12000,2400,2400,0.0,181593.18637,181593.18637,0.0,0.0,0,21200,1092200,1830900.0,738700.0,400000,1430900.0,4130.0,0.2729177289
9485.3765742,58,13,1,12000,2400,2400,0.0,181593.18637,181593.18637,0.0,0.0,0,21200,1092200,1830900.0,738700.0,401100,1429800.0,4230.0,0.2795259063
6792.2349212,58,13,1,12000,2400,2400,0.0,181593.18637,181593.18637,0.0,0.0,0,21200,1092200,1830900.0,738700.0,401000,1429900.0,4250.0,0.2808475418
8139.8689226,58,13,1,12000,2400,2400,0.0,181593.18637,181593.18637,0.0,0.0,0,21200,1092200,1830900.0,738700.0,401100,1429800.0,4130.0,0.2729177289
7325.6989333,58,13,1,12000,2400,2400,0.0,181593.18637,181593.18637,0.0,0.0,0,21200,1092200,1830900.0,738700.0,401100,1429800.0,4230.0,0.2795259063
6136.1835258,77,13,0,10400,5200,0,0.0,123223.9479,0.0,36264.591683,-3242.735471,0,30000,2790000,3340000.0,550000.0,0,3340000.0,0.0,0.0
6575.9299828,77,13,0,10400,5200,0,0.0,126466.68337,0.0,39464.090681,-3242.735471,0,30000,2790000,3340000.0,550000.0,0,3340000.0,0.0,0.0
6760.3529979,77,13,0,10400,5200,0,0.0,127547.59519,0.0,39993.737475,-3242.735471,0,30000,2790000,3340000.0,550000.0,0,3340000.0,0.0,0.0
6509.7560544,77,13,0,10400,5200,0,0.0,124304.85972,0.0,36740.192886,-3242.735471,0,30000,2790000,3340000.0,550000.0,0,3340000.0,0.0,0.0
6268.5859193,77,13,0,10400,5200,0,0.0,116738.47695,0.0,30373.622244,-3242.735471,0,30000,2790000,3340000.0,550000.0,0,3340000.0,0.0,0.0
14826.407008,45,12,0,12000,3600,0,0.0,64854.709419,0.0,0.0,0.0,0,13000,17000,460850.0,443850.0,144100,316750.0,1302.5,0.2410002317
13720.294048,45,12,0,12000,3600,0,0.0,64854.709419,0.0,0.0,0.0,0,13000,17000,460800.0,443800.0,144200,316600.0,1305.0,0.2414628042
14017.169274,45,12,0,12000,3600,0,0.0,64854.709419,0.0,0.0,0.0,0,13000,17000,470300.0,453300.0,144200,326100.0,1305.0,0.2414628042
14220.859829,45,12,0,12000,3600,0,0.0,64854.709419,0.0,0.0,0.0,0,13000,17000,459910.0,442910.0,144200,315710.0,1305.0,0.2414628042
13659.793206,45,12,0,12000,3600,0,0.0,64854.709419,0.0,0.0,0.0,0,13000,17000,465100.0,448100.0,144200,320900.0,1305.0,0.2414628042
12729.416532,69,8,0,1800,720,0,0.0,35670.09018,0.0,0.0,0.0,0,1000,1000,149000.0,148000.0,2000,147000.0,50.0,0.0168208153
11655.458026,69,8,0,1800,720,0,0.0,35670.09018,0.0,0.0,0.0,0,1000,1000,148000.0,147000.0,2000,146000.0,50.0,0.0168208153
11757.178473,69,8,0,1800,720,0,0.0,36751.002004,0.0,0.0,0.0,0,1000,1000,149000.0,148000.0,2000,147000.0,50.0,0.0163260855
12004.149653,69,8,0,1800,720,0,0.0,37831.913828,0.0,0.0,0.0,0,1000,1000,148000.0,147000.0,2000,146000.0,50.0,0.0158596259
11777.091052,69,8,0,1800,720,0,0.0,35670.09018,0.0,0.0,0.0,0,1000,1000,149000.0,148000.0,2000,147000.0,50.0,0.0168208153
7388.497659,53,12,1,7200,0,0,1100.0,97282.064128,97282.064128,0.0,0.0,0,110050,648050,648050.0,0.0,140300,507750.0,7.5,0.0009251448
8558.7689083,53,12,1,7200,0,0,1000.0,97282.064128,97282.064128,0.0,0.0,0,110050,2138050,2138050.0,0.0,140300,1997750.0,7.5,0.0009251448
8001.7171957,53,12,1,7200,0,0,1100.0,97282.064128,97282.064128,0.0,0.0,0,110050,570050,570050.0,0.0,140300,429750.0,7.5,0.0009251448
7547.3108535,53,12,1,7200,0,0,1000.0,97282.064128,97282.064128,0.0,0.0,0,110050,895050,895050.0,0.0,140300,754750.0,7.5,0.0009251448
9750.1133452,53,12,1,7200,0,0,1000.0,97282.064128,97282.064128,0.0,0.0,0,110050,315050,315050.0,0.0,140300,174750.0,7.5,0.0009251448
467.47257931,82,13,1,24000,48000,0,0.0,2994125.7515,186997.74549,381021.41784,2161823.6473,0,60000,34590000,50362000.0,15772000.0,140000,50222000.0,1800.0,0.0072141259
457.99681867,82,13,1,24000,48000,0,0.0,2961698.3968,186997.74549,381021.41784,2161823.6473,0,60000,34590000,50362000.0,15772000.0,140000,50222000.0,1800.0,0.0072931126
460.71641893,82,13,1,24000,48000,0,0.0,2994125.7515,192402.30461,381021.41784,2161823.6473,0,60000,34590000,50363000.0,15773000.0,140000,50223000.0,1800.0,0.0072141259
465.72198259,82,13,1,24000,48000,0,0.0,2972507.515,186997.74549,381021.41784,2161823.6473,0,60000,34590000,50362000.0,15772000.0,140000,50222000.0,1800.0,0.0072665922
475.04643007,82,13,1,24000,48000,0,0.0,2983316.6333,188078.65731,381021.41784,2161823.6473,0,60000,34590000,50362000.0,15772000.0,140000,50222000.0,1800.0,0.007240264
17048.6078,21,8,1,4800,1200,0,470.0,32427.354709,32427.354709,0.0,0.0,470,540,540,3940.0,3400.0,0,3940.0,0.0,0.0
17479.137305,21,8,1,4800,1200,0,480.0,32427.354709,32427.354709,0.0,0.0,470,540,540,3940.0,3400.0,0,3940.0,0.0,0.0
17282.431343,21,8,1,4800,1200,0,470.0,32427.354709,32427.354709,0.0,0.0,480,550,550,3950.0,3400.0,0,3950.0,0.0,0.0
17368.299155,21,8,1,4800,1200,0,470.0,32427.354709,32427.354709,0.0,0.0,480,540,540,3940.0,3400.0,0,3940.0,0.0,0.0
17339.181372,21,8,1,4800,1200,0,480.0,32427.354709,32427.354709,0.0,0.0,480,550,550,3950.0,3400.0,0,3950.0,0.0,0.0
2826.5586648,64,9,1,16800,3600,3600,0.0,528565.88176,317788.07615,38048.096192,22699.148297,107500,112500,4242500,7930300.0,3687800.0,76540,7853760.0,2013.5,0.0457123716
3001.3027828,64,9,1,16800,3600,3600,0.0,528565.88176,317788.07615,38048.096192,22699.148297,107500,112500,4242500,8115900.0,3873400.0,76780,8039120.0,2019.5,0.0458485892
3101.5871564,64,9,1,16800,3600,3600,0.0,528565.88176,317788.07615,38048.096192,23780.06012,107500,112500,4242500,8129500.0,3887000.0,76360,8053140.0,1909.0,0.0433399143
2983.9262579,64,9,1,16800,3600,3600,0.0,528565.88176,317788.07615,38048.096192,23780.06012,107500,112500,4242500,8039400.0,3796900.0,76430,7962970.0,1910.75,0.0433796444
2849.2032628,64,9,1,16800,3600,3600,0.0,528565.88176,317788.07615,38048.096192,23780.06012,107500,112500,4242500,7904500.0,3662000.0,76530,7827970.0,2013.25,0.0457066959
92.758652011,63,8,1,26000,6000,0,0.0,509109.46894,162136.77355,22591.057114,324273.54709,0,105000,2605000,113911000.0,111306000.0,1700000,112211000.0,13000.0,0.3064174004
93.683064922,63,8,1,26000,6000,0,0.0,518837.67535,162136.77355,32751.628257,324273.54709,0,105000,2605000,113911000.0,111306000.0,1700000,112211000.0,13000.0,0.3006720742
93.163067097,63,8,1,26000,6000,0,0.0,519918.58717,162136.77355,33183.992986,324273.54709,0,105000,2605000,113911000.0,111306000.0,1700000,112211000.0,13000.0,0.3000469763
95.305828729,63,8,1,26000,6000,0,0.0,520999.499,162136.77355,34156.813627,324273.54709,0,105000,2605000,113911000.0,111306000.0,1700000,112211000.0,13000.0,0.2994244722
93.482496085,63,8,1,26000,6000,0,0.0,513433.11623,162136.77355,27779.433868,324273.54709,0,105000,2605000,113911000.0,111306000.0,1700000,112211000.0,13000.0,0.3038370434
3043.8542884,65,8,1,6000,1800,0,0.0,270227.95591,270227.95591,108.09118236,0.0,0,64000,262800,690200.0,427400.0,133000,557200.0,2080.0,0.0923664612
3052.0322297,65,8,1,6000,1800,0,0.0,208615.98196,208615.98196,108.09118236,0.0,0,67000,291300,718700.0,427400.0,126000,592700.0,2040.0,0.1173447967
3284.0770115,65,8,1,6000,1800,0,0.0,270227.95591,270227.95591,108.09118236,0.0,0,62000,197500,624900.0,427400.0,126000,498900.0,1930.0,0.0857054183
3131.3215098,65,8,1,6000,1800,0,0.0,270227.95591,270227.95591,108.09118236,0.0,0,75000,241000,667400.0,426400.0,136000,531400.0,2000.0,0.088813905
3332.1989901,65,8,1,6000,1800,0,0.0,228072.39479,228072.39479,108.09118236,0.0,0,59000,256600,683900.0,427300.0,155000,528900.0,2010.0,0.105755894
3119.8691995,26,8,1,5200,360,0,1000.0,54045.591182,54045.591182,0.0,0.0,0,1850,6850,22850.0,16000.0,0,22850.0,0.0,0.0
3179.2570127,26,8,1,5200,360,0,1000.0,55126.503006,55126.503006,0.0,0.0,0,1800,6800,21800.0,15000.0,0,21800.0,0.0,0.0
3162.3719794,26,8,1,5200,360,0,1000.0,54045.591182,54045.591182,0.0,0.0,0,2010,7010,23010.0,16000.0,0,23010.0,0.0,0.0
3209.6275441,26,8,1,5200,360,0,1000.0,58369.238477,58369.238477,0.0,0.0,0,2100,7100,22100.0,15000.0,0,22100.0,0.0,0.0
3178.6960434,26,8,1,5200,360,0,1000.0,58369.238477,58369.238477,0.0,0.0,0,1860,6860,21860.0,15000.0,0,21860.0,0.0,0.0
7611.5891333,53,8,1,7200,6000,0,0.0,64854.709419,43236.472946,0.0,0.0,113000,222000,1822000,12675000.0,10853000.0,150000,12525000.0,1200.0,0.2220347625
7981.2375996,53,8,1,7200,6000,0,0.0,64854.709419,43236.472946,0.0,0.0,113000,222000,1822000,12629000.0,10807000.0,150000,12479000.0,1200.0,0.2220347625
8189.5271722,53,8,1,7200,6000,0,0.0,64854.709419,43236.472946,0.0,0.0,113000,222000,1822000,12714000.0,10892000.0,150000,12564000.0,1200.0,0.2220347625
7876.7368309,53,8,1,7200,6000,0,0.0,64854.709419,43236.472946,0.0,0.0,113000,218000,1818000,12619000.0,10801000.0,150000,12469000.0,1200.0,0.2220347625
7842.0570505,53,8,1,7200,6000,0,0.0,64854.709419,43236.472946,0.0,0.0,113000,208000,1808000,12599000.0,10791000.0,150000,12449000.0,1200.0,0.2220347625
2410.9925074,61,4,0,6600,600,2340,0.0,11890.03006,0.0,0.0,0.0,0,300,500,4000.0,3500.0,0,4000.0,0.0,0.0
2411.7759649,61,4,0,6840,600,2600,0.0,10484.844689,0.0,0.0,0.0,0,300,500,6200.0,5700.0,0,6200.0,0.0,0.0
2416.1089801,61,4,0,6600,600,2340,0.0,9944.3887776,0.0,0.0,0.0,0,290,490,6790.0,6300.0,0,6790.0,0.0,0.0
2413.2295942,61,4,0,6000,600,2080,0.0,10376.753507,0.0,0.0,0.0,0,290,490,5490.0,5000.0,0,5490.0,0.0,0.0
2416.9184152,61,4,0,6960,600,2600,0.0,8755.3857715,0.0,0.0,0.0,0,290,490,4290.0,3800.0,0,4290.0,0.0,0.0
1749.4570036,67,11,0,6000,1800,0,0.0,118900.3006,85392.034068,129.70941884,0.0,18500,18700,24700,1024700.0,1000000.0,224000,800700.0,2525.0,0.2548353524
1742.935799,67,11,0,6000,1800,0,0.0,117819.38878,85392.034068,129.70941884,0.0,18500,18700,24700,1024700.0,1000000.0,224000,800700.0,2525.0,0.2571732914
1914.9856632,67,11,0,6000,1800,0,0.0,117819.38878,85392.034068,129.70941884,0.0,18500,18700,24700,1024700.0,1000000.0,224000,800700.0,2525.0,0.2571732914
1786.215414,67,11,0,6000,1800,0,0.0,117819.38878,85392.034068,129.70941884,0.0,18500,18700,24700,1024700.0,1000000.0,224000,800700.0,2525.0,0.2571732914
1937.9149944,67,11,0,6000,1800,0,0.0,118900.3006,85392.034068,129.70941884,0.0,18500,18700,24700,1024700.0,1000000.0,224000,800700.0,2525.0,0.2548353524
3316.4152195,26,9,1,7800,4160,0,0.0,27022.795591,27022.795591,0.0,0.0,0,3000,5000,5100.0,100.0,100,5000.0,2.5,0.0011101738
3223.7674583,26,9,1,7800,4160,0,0.0,27022.795591,27022.795591,0.0,0.0,0,3000,5000,5100.0,100.0,30,5070.0,0.75,0.0003330521
3280.5773967,26,9,1,7800,4160,0,0.0,27022.795591,27022.795591,0.0,0.0,0,3000,5000,5100.0,100.0,110,4990.0,2.75,0.0012211912
3266.1694651,26,9,1,7800,4160,0,0.0,27022.795591,27022.795591,0.0,0.0,0,3000,5000,5100.0,100.0,270,4830.0,6.75,0.0029974693
3243.0836427,26,9,1,7800,4160,0,0.0,27022.795591,27022.795591,0.0,0.0,0,3000,5000,5100.0,100.0,40,5060.0,1.0,0.0004440695
23795.915415,20,8,1,3600,600,0,0.0,54045.591182,54045.591182,0.0,0.0,16000,20100,20100,163800.0,143700.0,120900,42900.0,970.0,0.2153737196
24053.796135,20,8,1,3600,600,0,0.0,54045.591182,54045.591182,0.0,0.0,16000,20100,20100,165900.0,145800.0,120900,45000.0,980.0,0.2175940672
23099.916155,20,8,1,3600,600,0,0.0,54045.591182,54045.591182,0.0,0.0,16000,20100,20100,153900.0,133800.0,121000,32900.0,980.0,0.2175940672
23906.612923,20,8,1,3600,600,0,0.0,54045.591182,54045.591182,0.0,0.0,16000,20100,20100,159500.0,139400.0,120900,38600.0,980.0,0.2175940672
23160.011588,20,8,1,3600,600,0,0.0,54045.591182,54045.591182,0.0,0.0,16000,20100,20100,153400.0,133300.0,120800,32600.0,980.0,0.2175940672
7252.4604172,48,12,1,3600,5040,0,1800.0,48641.032064,48641.032064,0.0,0.0,2500,6000,10240,23240.0,13000.0,59200,-35960.0,380.0,0.0937480108
7304.0699768,48,12,1,3600,5040,0,1800.0,48641.032064,48641.032064,0.0,0.0,2500,6000,10220,23220.0,13000.0,59200,-35980.0,380.0,0.0937480108
7205.5458533,48,12,1,3600,5160,0,1800.0,48641.032064,48641.032064,0.0,0.0,2500,6000,10140,23140.0,13000.0,59200,-36060.0,370.0,0.0912809579
7356.5333801,48,12,1,3600,5160,0,1800.0,48641.032064,48641.032064,0.0,0.0,2500,6000,10160,22160.0,12000.0,59200,-37040.0,380.0,0.0937480108
7205.3006222,48,12,1,3600,5160,0,1800.0,48641.032064,48641.032064,0.0,0.0,2500,6000,10220,22220.0,12000.0,59200,-36980.0,370.0,0.0912809579
4730.6305314,56,12,1,5200,2400,0,0.0,180512.27455,178350.4509,194.56412826,0.0,8220,41220,186220,1017220.0,831000.0,220100,797120.0,1922.5,0.1278029434
4748.6566032,56,12,1,5200,2400,0,0.0,181593.18637,178350.4509,194.56412826,0.0,8220,41220,186220,1017220.0,831000.0,225100,792120.0,1912.5,0.1263813938
5113.3733276,56,12,1,5200,2400,0,0.0,180512.27455,178350.4509,194.56412826,0.0,8220,41220,186220,1016220.0,830000.0,224100,792120.0,1912.5,0.1271381686
4876.4990987,56,12,1,5200,2400,0,0.0,180512.27455,178350.4509,194.56412826,0.0,8220,41220,186220,1017220.0,831000.0,224100,793120.0,1922.5,0.1278029434
